Season,Date,Team,Opponent,Is_Home,Game_Number_Team,Game_Number_Opp,Team_ORtg_avg,Team_DRtg_avg,Team_NetRtg_avg,Team_Pace_avg,Team_WinPct_avg,Team_eFG%_avg,Team_TOV%_avg,Team_ORB%_avg,Team_FT/FGA_avg,Team_TS%_avg,Team_TRB%_avg,Team_AST%_avg,Team_STL%_avg,Team_BLK%_avg,Team_NetRtg_last5,Team_NetRtg_last10,Team_WinPct_last5,Team_WinPct_last10,Team_Points_For_avg,Team_Points_Against_avg,Team_Current_Win_Streak,Team_Current_Loss_Streak,Team_Home_WinPct,Team_Away_WinPct,Team_Days_Rest,Team_Is_BackToBack,Opp_ORtg_avg,Opp_DRtg_avg,Opp_NetRtg_avg,Opp_Pace_avg,Opp_WinPct_avg,Opp_eFG%_avg,Opp_TOV%_avg,Opp_ORB%_avg,Opp_FT/FGA_avg,Opp_TS%_avg,Opp_TRB%_avg,Opp_AST%_avg,Opp_STL%_avg,Opp_BLK%_avg,Opp_NetRtg_last5,Opp_NetRtg_last10,Opp_WinPct_last5,Opp_WinPct_last10,Opp_Points_For_avg,Opp_Points_Against_avg,Opp_Current_Win_Streak,Opp_Current_Loss_Streak,Opp_Home_WinPct,Opp_Away_WinPct,Opp_Days_Rest,Opp_Is_BackToBack,Team_Score,Opp_Score,Result,OT,NetRtg_Diff,ORtg_Diff,DRtg_Diff,WinPct_Diff,NetRtg_Diff_last5,WinPct_Diff_last5,NetRtg_Diff_last10,WinPct_Diff_last10,eFG%_Diff,TOV%_Diff,ORB%_Diff,FT/FGA_Diff,Pace_Diff,Rest_Advantage,Win_Streak_Diff
2023-24,2024-03-01,CHA,PHI,0,60,59,109.37,120.11,-10.74,98.04,0.25,0.53,12.57,21.79,0.17,0.56,47.5,61.53,6.81,8.81,-8.92,-4.52,0.4,0.5,107.51,118.05,0,2,,0.24,1,0,118.28,114.99,3.28,98.61,0.57,0.54,10.57,24.65,0.24,0.58,49.15,58.53,8.62,10.63,-10.58,-9.01,0.2,0.3,117.02,113.72,0,2,0.58,,3,0,114,121,0,0,-14.02,-8.91,5.12,-0.32,1.66,0.2,4.49,0.2,-0.01,2.0,-2.86,-0.07,-0.57,-2,0
2023-24,2024-03-01,CHI,MIL,1,60,61,114.26,115.63,-1.37,96.3,0.47,0.53,11.08,24.82,0.19,0.57,50.22,58.89,7.9,10.78,-3.08,-0.51,0.4,0.5,111.9,113.14,1,0,0.53,,2,0,119.95,115.78,4.18,100.88,0.65,0.57,11.37,21.87,0.22,0.61,50.1,60.78,6.89,8.89,15.4,7.04,0.8,0.6,121.63,117.4,4,0,,0.52,1,0,97,113,0,0,-5.55,-5.69,-0.15,-0.18,-18.48,-0.4,-7.55,-0.1,-0.04,-0.29,2.95,-0.03,-4.58,1,-3
2023-24,2024-03-01,CLE,DET,0,59,59,116.46,111.4,5.06,97.86,0.66,0.56,12.18,24.14,0.19,0.59,51.27,64.92,7.55,8.87,-2.32,4.74,0.4,0.6,114.71,109.72,0,1,,0.64,2,0,111.89,120.34,-8.45,100.24,0.16,0.54,13.58,25.01,0.19,0.57,50.5,62.71,5.98,8.48,-4.46,-3.58,0.2,0.3,112.67,121.33,1,0,0.14,,3,0,110,100,1,0,13.51,4.57,-8.94,0.5,2.14,0.2,8.32,0.3,0.02,-1.4,-0.87,0.0,-2.38,-1,-1
2023-24,2024-03-01,GSW,TOR,0,59,60,118.33,116.26,2.07,99.61,0.53,0.56,12.47,27.52,0.19,0.59,52.0,67.03,6.69,8.01,7.28,7.81,0.8,0.8,119.09,117.03,2,0,,0.56,1,0,114.77,117.99,-3.23,99.21,0.37,0.54,11.79,25.18,0.19,0.57,49.8,68.14,7.55,8.99,5.12,-5.18,0.6,0.5,114.61,117.78,0,1,0.41,,2,0,120,105,1,0,5.3,3.56,-1.73,0.16,2.16,0.2,12.99,0.3,0.02,0.68,2.34,0.0,0.4,-1,2
2023-24,2024-03-01,IND,NOP,0,61,61,121.09,119.19,1.9,102.33,0.57,0.58,11.62,23.5,0.18,0.61,48.85,66.17,7.64,9.42,7.44,4.03,0.8,0.7,123.92,121.97,1,0,,0.5,2,0,117.61,113.28,4.33,98.54,0.58,0.56,11.89,25.53,0.21,0.59,51.3,62.69,8.36,10.03,3.64,3.91,0.4,0.6,116.03,111.87,0,1,0.59,,2,0,102,129,0,0,-2.43,3.48,5.91,-0.01,3.8,0.4,0.12,0.1,0.02,-0.27,-2.03,-0.03,3.79,0,1
2023-24,2024-03-01,LAC,WAS,1,58,60,119.88,115.34,4.54,97.81,0.65,0.57,11.96,24.81,0.22,0.6,50.56,60.6,8.11,9.24,-6.34,-4.55,0.4,0.5,117.46,112.91,0,2,0.71,,2,0,110.74,120.18,-9.45,103.29,0.15,0.54,12.14,19.96,0.17,0.57,45.25,65.21,7.53,8.78,-15.6,-10.95,0.0,0.0,114.61,124.36,0,13,,0.19,1,0,140,115,1,0,13.99,9.14,-4.84,0.5,9.26,0.4,6.4,0.5,0.03,-0.18,4.85,0.05,-5.48,1,0
2023-24,2024-03-01,MEM,POR,1,60,58,107.69,114.11,-6.42,98.49,0.34,0.52,13.09,21.95,0.18,0.55,47.62,65.59,7.88,11.64,-6.38,-11.02,0.4,0.2,106.41,112.71,0,3,0.24,,2,0,108.79,117.92,-9.13,97.58,0.26,0.5,13.12,26.52,0.2,0.54,48.5,57.7,7.99,8.36,-17.84,-12.61,0.0,0.1,107.25,116.28,0,9,,0.21,3,0,92,122,0,0,2.71,-1.1,-3.81,0.08,11.46,0.4,1.59,0.1,0.02,-0.03,-4.57,-0.02,0.91,-1,0
2023-24,2024-03-01,MIN,SAC,1,60,59,115.91,108.48,7.42,97.61,0.71,0.56,13.44,23.03,0.22,0.6,51.93,63.77,7.72,11.01,13.0,14.15,0.8,0.8,113.56,106.32,3,0,0.79,,2,0,117.23,117.17,0.06,99.79,0.57,0.56,11.77,23.49,0.17,0.59,50.3,65.4,7.19,7.39,-1.38,-3.69,0.6,0.4,118.1,117.84,0,2,,0.53,2,0,120,124,0,1,7.36,-1.32,-8.69,0.14,14.38,0.2,17.84,0.4,0.0,1.67,-0.46,0.05,-2.18,0,3
2023-24,2024-03-02,ATL,BKN,0,60,60,118.35,120.52,-2.17,101.26,0.44,0.54,11.39,27.66,0.22,0.58,50.12,60.33,7.33,8.28,-2.04,-1.79,0.4,0.4,120.75,122.88,0,1,,0.39,2,0,114.17,116.68,-2.51,97.66,0.39,0.53,11.38,24.71,0.17,0.56,49.74,64.46,6.99,9.42,-3.18,-9.28,0.4,0.3,112.14,114.53,1,0,0.45,,2,0,102,114,0,0,0.34,4.18,3.84,0.05,1.14,0.0,7.49,0.1,0.01,0.01,2.95,0.05,3.6,0,-1
2023-24,2024-03-02,DEN,LAL,0,61,62,118.2,113.91,4.29,96.88,0.68,0.56,11.5,25.94,0.18,0.59,51.32,66.22,7.18,9.63,15.62,4.74,1.0,0.7,114.38,110.22,5,0,,0.55,2,0,115.14,115.61,-0.47,100.86,0.54,0.56,12.21,19.56,0.21,0.6,48.87,65.34,7.59,9.98,-3.28,2.67,0.6,0.7,117.18,117.56,2,0,0.7,,2,0,124,114,1,0,4.76,3.06,-1.7,0.14,18.9,0.4,2.07,0.0,0.0,-0.71,6.38,-0.03,-3.98,0,3
2023-24,2024-03-02,HOU,PHX,0,60,60,112.79,113.14,-0.35,99.11,0.42,0.52,11.58,24.67,0.21,0.56,50.65,59.69,7.42,8.59,-10.16,-7.15,0.2,0.2,112.69,113.05,0,3,,0.17,2,0,118.41,115.38,3.03,98.74,0.59,0.57,13.21,24.79,0.24,0.61,51.36,62.61,7.57,11.14,3.0,6.7,0.6,0.7,117.36,114.31,2,0,0.65,,2,0,118,109,1,0,-3.38,-5.62,-2.24,-0.17,-13.16,-0.4,-13.85,-0.5,-0.05,-1.63,-0.12,-0.03,0.37,0,-2
2023-24,2024-03-02,MEM,POR,1,61,59,107.48,114.31,-6.83,98.46,0.33,0.52,13.22,21.94,0.18,0.55,47.48,65.21,7.85,11.66,-14.2,-10.06,0.2,0.2,106.17,112.87,0,4,0.23,,1,0,109.09,117.53,-8.44,97.57,0.28,0.5,13.11,26.79,0.19,0.54,48.7,57.82,8.08,8.47,-9.16,-9.81,0.2,0.1,107.5,115.86,1,0,,0.24,1,0,100,107,0,1,1.61,-1.61,-3.22,0.05,-5.04,0.0,-0.25,0.1,0.02,0.11,-4.85,-0.01,0.89,0,-1
2023-24,2024-03-02,MIA,UTA,1,60,61,113.82,113.27,0.55,96.82,0.56,0.54,12.04,22.24,0.22,0.58,49.57,65.24,7.69,6.61,6.54,8.41,0.8,0.7,110.37,109.75,0,1,0.54,,2,0,116.39,119.27,-2.88,100.1,0.45,0.54,13.6,28.72,0.21,0.58,52.39,66.84,6.76,10.57,-5.54,-5.54,0.2,0.3,117.48,120.38,0,2,,0.29,2,0,126,120,1,0,3.43,-2.57,-6.0,0.11,12.08,0.6,13.95,0.4,0.0,-1.56,-6.48,0.01,-3.28,0,0
2023-24,2024-03-03,BOS,GSW,1,60,60,122.71,111.75,10.96,97.89,0.8,0.58,11.11,24.42,0.2,0.61,51.95,60.26,6.48,11.99,27.04,19.99,1.0,1.0,120.97,110.24,10,0,0.9,,2,0,118.3,116.02,2.28,99.66,0.54,0.56,12.45,27.55,0.19,0.59,52.04,66.9,6.74,8.04,6.58,7.08,0.8,0.8,119.1,116.83,3,0,,0.57,2,0,140,88,1,0,8.68,4.41,-4.27,0.26,20.46,0.2,12.91,0.2,0.02,-1.34,-3.13,0.01,-1.77,0,7
2023-24,2024-03-03,CHA,TOR,0,61,61,109.71,120.4,-10.7,97.87,0.25,0.53,12.44,21.72,0.17,0.56,47.38,61.43,6.8,8.86,-12.14,-4.7,0.2,0.5,107.62,118.1,0,3,,0.23,2,0,114.55,117.97,-3.42,99.27,0.37,0.54,11.79,25.11,0.19,0.57,49.73,68.26,7.56,8.9,2.58,-2.7,0.6,0.5,114.45,117.82,0,2,0.4,,2,0,106,111,0,0,-7.28,-4.84,2.43,-0.12,-14.72,-0.4,-2.0,0.0,-0.01,0.65,-3.39,-0.02,-1.4,0,0
2023-24,2024-03-03,CLE,NYK,1,60,61,116.4,111.25,5.15,97.86,0.66,0.56,12.22,24.18,0.19,0.59,51.35,65.1,7.54,8.92,1.24,4.97,0.6,0.6,114.63,109.56,1,0,0.67,,2,0,118.24,114.47,3.77,96.1,0.58,0.54,11.76,29.59,0.2,0.57,53.0,57.67,7.56,7.48,-7.46,-7.93,0.4,0.3,113.55,109.92,0,2,,0.52,3,0,98,107,0,0,1.38,-1.84,-3.22,0.08,8.7,0.2,12.9,0.3,0.02,0.46,-5.41,-0.01,1.76,-1,1
2023-24,2024-03-03,DAL,PHI,1,61,60,118.29,117.72,0.56,100.39,0.57,0.56,10.97,22.06,0.2,0.59,48.01,58.86,6.71,8.4,-6.18,5.94,0.4,0.7,118.75,117.97,0,1,0.58,,2,0,118.61,115.25,3.36,98.42,0.58,0.54,10.51,24.87,0.24,0.58,49.33,58.94,8.57,10.68,-7.94,-6.55,0.4,0.4,117.08,113.73,1,0,,0.56,2,0,116,120,0,0,-2.8,-0.32,2.47,-0.01,1.76,0.0,12.49,0.3,0.02,0.46,-2.81,-0.04,1.97,0,-1
2023-24,2024-03-03,DET,ORL,0,60,61,111.73,120.21,-8.48,100.2,0.15,0.54,13.49,24.89,0.2,0.57,50.39,62.88,6.05,8.62,-3.58,-3.3,0.2,0.3,112.46,121.14,0,1,,0.17,2,0,113.62,112.32,1.29,97.5,0.57,0.54,13.2,26.05,0.23,0.58,51.64,61.04,8.35,9.99,5.92,3.24,0.8,0.7,111.47,110.2,2,0,0.71,,3,0,91,113,0,0,-9.77,-1.89,7.89,-0.42,-9.5,-0.6,-6.54,-0.4,0.0,0.29,-1.16,-0.03,2.7,-1,-2
2023-24,2024-03-03,IND,SAS,0,62,61,120.77,119.34,1.43,102.3,0.56,0.58,11.65,23.64,0.18,0.61,48.84,66.11,7.67,9.51,1.68,-0.31,0.6,0.6,123.56,122.08,0,1,,0.48,2,0,110.23,118.34,-8.11,101.62,0.2,0.53,12.95,22.64,0.17,0.56,48.67,70.51,7.18,10.95,-4.46,-7.26,0.2,0.2,112.27,120.57,1,0,0.22,,3,0,105,117,0,0,9.54,10.54,1.0,0.36,6.14,0.4,6.95,0.4,0.05,-1.3,1.0,0.01,0.68,-1,-1
2023-24,2024-03-03,LAC,MIN,0,59,61,120.14,115.26,4.88,97.91,0.66,0.57,11.89,24.78,0.22,0.61,50.65,60.58,8.05,9.26,-2.48,-3.0,0.4,0.5,117.84,112.95,1,0,,0.59,2,0,115.94,108.7,7.23,97.52,0.7,0.56,13.41,22.99,0.22,0.6,51.89,63.86,7.66,10.94,4.84,11.68,0.6,0.7,113.67,106.62,0,1,0.76,,2,0,89,88,1,0,-2.35,4.2,6.56,-0.04,-7.32,-0.2,-14.68,-0.2,0.01,-1.52,1.79,0.0,0.39,0,1
2023-24,2024-03-03,OKC,PHX,0,60,61,120.43,112.7,7.73,99.97,0.69,0.58,11.3,20.59,0.21,0.61,47.88,60.27,8.02,13.04,14.86,6.85,0.8,0.7,121.24,113.32,0,1,,0.59,3,0,118.16,115.33,2.83,98.85,0.58,0.57,13.26,24.71,0.24,0.61,51.32,62.54,7.54,11.14,-1.64,3.19,0.4,0.6,117.22,114.37,0,1,0.62,,1,0,118,110,1,0,4.9,2.27,-2.63,0.11,16.5,0.4,3.66,0.1,0.01,-1.96,-4.12,-0.03,1.12,2,0
2023-24,2024-03-04,BKN,MEM,1,61,62,114.3,116.56,-2.26,97.59,0.4,0.54,11.35,24.78,0.17,0.56,49.77,64.53,6.98,9.52,4.96,-6.79,0.6,0.4,112.17,114.32,2,0,0.47,,2,0,107.22,114.04,-6.82,98.47,0.33,0.51,13.32,21.9,0.18,0.55,47.48,65.29,7.95,11.73,-16.08,-9.65,0.0,0.2,106.07,112.77,0,5,,0.43,2,0,102,106,0,0,4.56,7.08,2.52,0.07,21.04,0.6,2.86,0.2,0.03,-1.97,2.88,-0.01,-0.88,0,2
2023-24,2024-03-04,CHI,SAC,0,61,60,114.06,115.68,-1.63,96.28,0.47,0.53,11.09,24.66,0.19,0.57,50.18,59.07,7.84,10.69,-5.8,-1.44,0.4,0.5,111.65,113.13,0,1,,0.41,3,0,117.3,117.18,0.12,99.67,0.58,0.56,11.68,23.57,0.17,0.59,50.3,65.28,7.21,7.45,-1.42,-0.66,0.6,0.5,118.2,117.88,1,0,0.62,,3,0,113,109,1,0,-1.75,-3.24,-1.5,-0.11,-4.38,-0.2,-0.78,0.0,-0.03,-0.59,1.09,0.02,-3.39,0,-1
2023-24,2024-03-04,LAC,MIL,0,60,62,119.77,114.96,4.81,97.78,0.66,0.57,11.84,24.6,0.22,0.6,50.51,60.45,8.05,9.29,2.08,-3.39,0.6,0.5,117.36,112.53,2,0,,0.6,1,0,119.94,115.55,4.38,100.78,0.66,0.57,11.29,21.89,0.22,0.61,50.14,60.76,6.9,8.86,19.36,9.5,1.0,0.7,121.49,117.07,5,0,0.77,,3,0,106,113,0,0,0.43,-0.17,-0.59,0.0,-17.28,-0.4,-12.89,-0.2,0.0,0.55,2.71,0.0,-3.0,-2,-3
2023-24,2024-03-04,LAL,OKC,1,63,61,115.25,115.89,-0.64,100.74,0.53,0.56,12.13,19.47,0.21,0.6,48.72,65.42,7.55,9.92,-1.82,1.02,0.6,0.6,117.13,117.66,0,1,0.68,,2,0,120.35,112.62,7.73,100.0,0.7,0.58,11.2,20.62,0.2,0.61,47.84,59.98,8.14,13.08,12.1,6.9,0.8,0.7,121.18,113.27,1,0,,0.6,1,0,116,104,1,0,-8.37,-5.1,3.27,-0.17,-13.92,-0.2,-5.88,-0.1,-0.02,0.93,-1.15,0.01,0.74,1,-1
2023-24,2024-03-04,MIN,POR,1,62,60,115.63,108.53,7.1,97.41,0.69,0.56,13.43,23.05,0.22,0.6,51.98,64.08,7.61,10.99,5.64,12.15,0.6,0.7,113.25,106.33,0,2,0.73,,1,0,108.9,117.09,-8.19,97.59,0.29,0.5,13.2,26.79,0.19,0.54,48.77,57.84,8.07,8.52,-0.5,-7.83,0.4,0.2,107.49,115.59,2,0,,0.27,2,0,119,114,1,0,15.29,6.73,-8.56,0.4,6.14,0.2,19.98,0.5,0.06,0.23,-3.74,0.03,-0.18,-1,-2
2023-24,2024-03-04,UTA,WAS,1,62,61,116.58,119.52,-2.94,100.0,0.44,0.54,13.54,28.77,0.21,0.58,52.44,66.68,6.71,10.55,-6.24,-7.7,0.2,0.2,117.52,120.48,0,3,0.62,,2,0,110.75,120.44,-9.69,103.3,0.15,0.54,12.08,19.94,0.17,0.57,45.24,65.18,7.48,8.72,-16.76,-12.57,0.0,0.0,114.62,124.62,0,14,,0.19,3,0,127,115,1,0,6.75,5.83,-0.92,0.29,10.52,0.2,4.87,0.2,0.0,1.46,8.83,0.04,-3.3,-1,0
2023-24,2024-03-05,ATL,NYK,0,61,62,118.19,120.54,-2.35,101.13,0.43,0.54,11.38,27.64,0.22,0.58,50.09,60.36,7.28,8.26,0.2,-2.57,0.4,0.4,120.43,122.73,0,2,,0.38,3,0,118.25,114.37,3.87,96.0,0.59,0.54,11.76,29.52,0.2,0.57,53.03,57.97,7.58,7.7,-8.34,-7.98,0.4,0.3,113.44,109.72,1,0,0.65,,2,0,116,100,1,0,-6.22,-0.06,6.17,-0.16,8.54,0.0,5.41,0.1,0.0,-0.38,-1.88,0.02,5.13,1,-1
2023-24,2024-03-05,BKN,PHI,1,62,61,114.26,116.55,-2.29,97.49,0.39,0.54,11.37,24.79,0.18,0.56,49.61,64.73,7.05,9.58,7.08,-4.82,0.6,0.4,112.0,114.18,0,1,0.45,,1,0,118.71,115.33,3.38,98.39,0.58,0.54,10.46,24.92,0.24,0.58,49.32,59.04,8.6,10.69,-4.22,-3.9,0.6,0.5,117.13,113.77,2,0,,0.57,2,0,112,107,1,0,-5.67,-4.45,1.22,-0.19,11.3,0.0,-0.92,-0.1,0.0,0.91,-0.13,-0.06,-0.9,-1,-2
2023-24,2024-03-05,BOS,CLE,0,61,61,122.97,111.34,11.63,97.94,0.8,0.58,11.05,24.3,0.2,0.61,51.96,60.36,6.54,11.95,26.58,21.08,1.0,1.0,121.28,109.87,11,0,,0.68,2,0,116.27,111.38,4.9,97.73,0.65,0.56,12.19,24.13,0.19,0.59,51.25,65.34,7.55,8.94,0.7,1.56,0.6,0.5,114.35,109.52,0,1,0.65,,2,0,104,105,0,0,6.73,6.7,-0.04,0.15,25.88,0.4,19.52,0.5,0.02,-1.14,0.17,0.01,0.21,0,11
2023-24,2024-03-05,CHA,ORL,1,62,62,109.61,120.21,-10.6,97.93,0.25,0.53,12.48,21.76,0.17,0.56,47.42,61.34,6.81,8.9,-10.46,-1.52,0.2,0.5,107.59,117.98,0,4,0.27,,2,0,113.64,112.0,1.64,97.51,0.57,0.54,13.33,26.0,0.23,0.58,51.83,60.95,8.33,10.02,8.88,8.17,0.8,0.8,111.49,109.89,3,0,,0.44,2,0,89,101,0,0,-12.24,-4.03,8.21,-0.32,-19.34,-0.6,-9.69,-0.3,-0.01,-0.85,-4.24,-0.06,0.42,0,-3
2023-24,2024-03-05,DAL,IND,1,62,63,118.32,117.84,0.49,100.33,0.56,0.56,11.03,22.17,0.2,0.59,48.07,58.71,6.7,8.33,-9.12,4.31,0.2,0.6,118.7,118.0,0,2,0.56,,2,0,120.55,119.35,1.21,102.23,0.55,0.58,11.64,23.72,0.18,0.61,48.83,65.83,7.69,9.46,-3.42,-1.85,0.4,0.5,123.26,122.0,0,2,,0.47,2,0,120,137,0,0,-0.72,-2.23,-1.51,0.01,-5.7,-0.2,6.16,0.1,-0.02,-0.61,-1.55,0.02,-1.9,0,0
2023-24,2024-03-05,DEN,PHX,1,62,62,118.44,114.04,4.4,96.81,0.69,0.56,11.47,26.02,0.18,0.59,51.47,66.17,7.15,9.66,14.12,4.78,1.0,0.7,114.54,110.28,6,0,0.83,,3,0,117.99,115.34,2.66,98.9,0.57,0.56,13.34,24.84,0.24,0.61,51.38,62.59,7.44,11.12,-1.12,1.62,0.4,0.5,117.1,114.43,0,2,,0.54,2,0,107,117,0,1,1.74,0.45,-1.3,0.12,15.24,0.6,3.16,0.2,0.0,-1.87,1.18,-0.06,-2.09,1,6
2023-24,2024-03-05,DET,MIA,0,61,61,111.41,120.12,-8.71,100.16,0.15,0.53,13.45,24.65,0.2,0.57,50.16,63.1,6.13,8.54,-5.42,-6.84,0.2,0.2,112.1,121.0,0,2,,0.16,2,0,114.16,113.51,0.65,96.77,0.57,0.54,11.94,22.22,0.22,0.58,49.49,65.35,7.66,6.69,6.78,9.91,0.8,0.8,110.63,109.92,1,0,0.55,,3,0,110,118,0,0,-9.36,-2.75,6.61,-0.42,-12.2,-0.6,-16.75,-0.6,-0.01,1.51,2.43,-0.02,3.39,-1,-1
2023-24,2024-03-05,HOU,SAS,1,61,62,112.78,112.98,-0.2,99.21,0.43,0.52,11.57,24.69,0.21,0.56,50.66,59.77,7.5,8.54,-4.26,-5.98,0.4,0.3,112.78,112.98,1,0,0.67,,3,0,110.39,118.17,-7.78,101.55,0.21,0.53,12.97,22.7,0.17,0.56,48.72,70.53,7.17,10.98,-1.0,-4.87,0.4,0.3,112.34,120.31,2,0,,0.18,2,0,114,101,1,0,7.58,2.39,-5.19,0.22,-3.26,0.0,-1.11,0.0,-0.01,-1.4,1.99,0.04,-2.34,1,-1
2023-24,2024-03-05,NOP,TOR,0,62,62,117.79,113.09,4.7,98.58,0.59,0.56,11.94,25.58,0.21,0.59,51.3,62.52,8.37,9.97,4.84,5.48,0.4,0.6,116.25,111.7,1,0,,0.58,4,0,114.46,117.74,-3.28,99.31,0.38,0.54,11.82,25.1,0.18,0.57,49.74,68.2,7.57,8.9,-2.02,-2.83,0.6,0.5,114.39,117.62,1,0,0.42,,2,0,139,98,1,0,7.98,3.33,-4.65,0.21,6.86,-0.2,8.31,0.1,0.02,0.12,0.48,0.03,-0.73,2,0
2023-24,2024-03-06,ATL,CLE,1,62,62,118.24,120.28,-2.03,101.04,0.44,0.54,11.43,27.78,0.22,0.58,50.19,60.34,7.27,8.3,3.94,-0.12,0.6,0.5,120.36,122.36,1,0,0.48,,1,0,116.2,111.36,4.83,97.67,0.66,0.56,12.13,24.01,0.18,0.59,51.13,65.45,7.61,8.89,-0.88,-0.92,0.6,0.5,114.2,109.43,1,0,,0.66,1,0,112,101,1,0,-6.86,2.04,8.92,-0.22,4.82,0.0,0.8,0.0,-0.02,-0.7,3.77,0.04,3.37,0,0
2023-24,2024-03-06,CHI,UTA,0,62,63,114.16,115.7,-1.53,96.24,0.48,0.53,11.06,24.56,0.19,0.57,49.99,59.19,7.87,10.57,-1.5,-1.59,0.6,0.5,111.67,113.07,1,0,,0.43,2,0,116.62,119.33,-2.71,100.11,0.45,0.54,13.5,28.71,0.21,0.58,52.47,66.56,6.69,10.64,-2.36,-7.29,0.4,0.2,117.68,120.39,1,0,0.63,,2,0,119,117,1,0,1.18,-2.46,-3.63,0.03,0.86,0.2,5.7,0.3,-0.01,-2.44,-4.15,-0.02,-3.87,0,0
2023-24,2024-03-06,GSW,MIL,1,61,63,117.78,116.4,1.38,99.69,0.53,0.55,12.49,27.44,0.19,0.59,51.96,66.9,6.66,8.01,-6.38,1.83,0.6,0.7,118.58,117.22,0,1,0.52,,3,0,119.86,115.44,4.43,100.73,0.66,0.57,11.3,21.82,0.22,0.61,50.21,60.65,6.92,8.82,19.76,12.91,1.0,0.8,121.35,116.89,6,0,,0.53,2,0,125,90,1,0,-3.05,-2.08,0.96,-0.13,-26.14,-0.4,-11.08,-0.1,-0.02,1.19,5.62,-0.03,-1.04,1,-6
2023-24,2024-03-06,HOU,LAC,1,62,61,112.82,112.81,0.02,99.2,0.44,0.52,11.48,24.77,0.2,0.56,50.65,59.56,7.63,8.56,-2.44,-4.36,0.4,0.4,112.8,112.79,2,0,0.68,,1,0,119.58,114.97,4.61,97.78,0.65,0.57,11.86,24.38,0.22,0.6,50.42,60.57,8.06,9.26,-0.6,-2.98,0.4,0.5,117.17,112.53,0,1,,0.58,2,0,116,122,0,0,-4.59,-6.76,-2.16,-0.21,-1.84,0.0,-1.38,-0.1,-0.05,-0.38,0.39,-0.02,1.42,-1,2
2023-24,2024-03-06,LAL,SAC,1,64,61,115.33,115.75,-0.43,100.68,0.54,0.56,12.23,19.68,0.21,0.6,48.88,65.5,7.56,9.96,-0.32,3.1,0.6,0.7,117.11,117.44,1,0,0.69,,2,0,117.29,117.24,0.05,99.57,0.57,0.56,11.74,23.92,0.17,0.59,50.49,65.37,7.19,7.52,-3.28,0.21,0.4,0.5,118.05,117.8,0,1,,0.55,2,0,120,130,0,0,-0.48,-1.96,-1.49,-0.03,2.96,0.2,2.89,0.2,0.0,0.49,-4.24,0.04,1.11,0,1
2023-24,2024-03-06,MEM,PHI,0,63,62,107.37,114.01,-6.64,98.35,0.34,0.51,13.39,22.22,0.18,0.55,47.68,65.34,7.93,11.67,-13.94,-8.36,0.2,0.3,106.06,112.6,1,0,,0.45,2,0,118.62,115.38,3.23,98.32,0.57,0.54,10.49,24.83,0.24,0.58,49.27,59.1,8.56,10.57,-6.74,-3.81,0.4,0.5,116.97,113.74,0,1,0.59,,1,0,115,109,1,0,-9.87,-11.25,-1.37,-0.23,-7.2,-0.2,-4.55,-0.2,-0.03,2.9,-2.61,-0.06,0.03,1,1
2023-24,2024-03-06,OKC,POR,0,62,61,120.14,112.73,7.4,99.95,0.69,0.58,11.17,20.66,0.2,0.61,47.72,59.97,8.21,13.11,2.1,6.38,0.6,0.7,120.9,113.31,0,1,,0.58,2,0,109.11,117.25,-8.14,97.53,0.28,0.51,13.19,26.84,0.19,0.54,48.8,57.91,8.02,8.48,1.52,-7.33,0.4,0.2,107.6,115.65,0,1,0.31,,2,0,128,120,1,0,15.54,11.03,-4.52,0.41,0.58,0.2,13.71,0.5,0.07,-2.02,-6.18,0.01,2.42,0,0
2023-24,2024-03-06,ORL,WAS,0,63,62,113.6,111.77,1.83,97.4,0.58,0.54,13.41,25.94,0.22,0.58,51.91,60.89,8.35,9.9,10.9,7.86,0.8,0.8,111.32,109.55,4,0,,0.45,1,0,110.7,120.42,-9.72,103.35,0.15,0.54,12.09,19.94,0.17,0.57,45.24,65.17,7.45,8.65,-11.5,-13.33,0.0,0.0,114.62,124.66,0,15,0.11,,2,0,119,109,1,0,11.55,2.9,-8.65,0.43,22.4,0.8,21.19,0.8,0.0,1.32,6.0,0.05,-5.95,-1,4
2023-24,2024-03-07,BKN,DET,0,63,62,114.33,116.5,-2.17,97.44,0.4,0.54,11.4,24.79,0.18,0.56,49.67,64.67,7.0,9.64,2.68,-6.43,0.6,0.4,112.0,114.06,1,0,,0.32,2,0,111.48,120.18,-8.71,100.09,0.15,0.53,13.39,24.62,0.2,0.57,50.16,63.16,6.12,8.5,-6.48,-8.26,0.2,0.1,112.07,120.95,0,3,0.14,,2,0,112,118,0,0,6.54,2.85,-3.68,0.25,9.16,0.4,1.83,0.3,0.01,-1.99,0.17,-0.02,-2.65,0,1
2023-24,2024-03-07,BOS,DEN,0,62,63,122.77,111.34,11.43,97.88,0.79,0.58,11.06,24.38,0.2,0.61,52.02,60.38,6.53,12.06,22.92,20.2,0.8,0.9,121.0,109.79,0,1,,0.66,2,0,118.19,114.02,4.17,96.77,0.68,0.56,11.49,25.91,0.18,0.59,51.44,66.08,7.13,9.66,9.1,2.98,0.8,0.6,114.42,110.39,0,1,0.8,,2,0,109,115,0,0,7.26,4.58,-2.68,0.11,13.82,0.0,17.22,0.3,0.02,-0.43,-1.53,0.02,1.11,0,0
